job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         REIT Manager        ,"[('banking-finance', 'fund-management'), ('property', 'property-management')]",            Middle level           ,            3 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ",['Responsibilities:ดูแลการดำเนินงานอสังหาริมทรัพย์ที่กองทรัสต์เข้าลงทุนเป็นศูนย์กลางในการประสานงานกับผู้บริหารงานอสังหาริมทรัพย์และทรัสตี ทั้งด้านการเงิน บัญชี การทำสัญญาตรวจสอบการปฏิบัติงานตามแผนงานที่กำหนด และดูแลให้อสังหาริมทรัพย์ดำเนินงานอย่างมีประสิทธิภาพ'],"['s:สำเร็จการศึกษาระดับปริญญาตรี สาขาบัญชี การเงิน หรือสาขาอื่นๆ ที่เกี่ยวข้องมีประสบการณ์ด้านการตรวจสอบบัญชี การเงิน บัญชี หรือการบริหารอสังหาริมทรัพย์มีความสามารถด้านภาษาอังกฤษดีมีทักษะในการใช้คอมพิวเตอร์          ผู้สมัครสนใจสมัครผ่านwebsitehttps://www.bblam.co.th           บริษัทหลักทรัพย์จัดการกองทุนรวม บัวหลวง จำกัด       175 อาคารสาธรซิตี้ทาวเวอร์ ชั้น 7 ชั้น 21 และ ชั้น 26 ถนนสาทรใต้              แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพฯ10120          โทร0-2674-6696, 095-910-3553 แฟกซ์ 0-2679-6409 ']","Responsibilities:ดูแลการดำเนินงานอสังหาริมทรัพย์ที่กองทรัสต์เข้าลงทุนเป็นศูนย์กลางในการประสานงานกับผู้บริหารงานอสังหาริมทรัพย์และทรัสตี ทั้งด้านการเงิน บัญชี การทำสัญญาตรวจสอบการปฏิบัติงานตามแผนงานที่กำหนด และดูแลให้อสังหาริมทรัพย์ดำเนินงานอย่างมีประสิทธิภาพQualifications:สำเร็จการศึกษาระดับปริญญาตรี สาขาบัญชี การเงิน หรือสาขาอื่นๆ ที่เกี่ยวข้องมีประสบการณ์ด้านการตรวจสอบบัญชี การเงิน บัญชี หรือการบริหารอสังหาริมทรัพย์มีความสามารถด้านภาษาอังกฤษดีมีทักษะในการใช้คอมพิวเตอร์          ผู้สมัครสนใจสมัครผ่านwebsitehttps://www.bblam.co.th           บริษัทหลักทรัพย์จัดการกองทุนรวม บัวหลวง จำกัด       175 อาคารสาธรซิตี้ทาวเวอร์ ชั้น 7 ชั้น 21 และ ชั้น 26 ถนนสาทรใต้              แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพฯ10120          โทร0-2674-6696, 095-910-3553 แฟกซ์ 0-2679-6409 "
         Finance Director        ,"[('accounting', 'general-accounting'), ('banking-finance', 'treasury'), ('banking-finance', 'fund-management')]",            Top level           ,,           Salary provided                       ,          Permanent         ,"['Job Description:Having full autonomy of handling, reviewing, and supervising Accounting Finance and Treasury.Leading, managing, and monitoring all Finance and Accounting functions. Generating timely management reports and closing the monthly accounts in a timely manner.Assistingin compiling budget reports. Working cross-functionally with many countries Training and developing the Finance and Accounting team. Working closely with CAO and CEO to learn about the complexities of a thriving business.']","[""s:Age between 35 - 45 years old. Possess over 10+ years' experience in Finance and Accounting Function; Treasury Management.5+ years in managerial role for Finance and Accounting team. Bachelor's Degree/Master's Degree in Accounting, Finance, or other related. Experience using Excel with the ERP system. Good command of English. Experience in manufacturing or Trading will be advanced. CPA or CPD will be advanced.  ""]","Job Description:Having full autonomy of handling, reviewing, and supervising Accounting Finance and Treasury.Leading, managing, and monitoring all Finance and Accounting functions. Generating timely management reports and closing the monthly accounts in a timely manner.Assistingin compiling budget reports. Working cross-functionally with many countries Training and developing the Finance and Accounting team. Working closely with CAO and CEO to learn about the complexities of a thriving business.Qualifications:Age between 35 - 45 years old. Possess over 10+ years' experience in Finance and Accounting Function; Treasury Management.5+ years in managerial role for Finance and Accounting team. Bachelor's Degree/Master's Degree in Accounting, Finance, or other related. Experience using Excel with the ERP system. Good command of English. Experience in manufacturing or Trading will be advanced. CPA or CPD will be advanced.  "
         Wealth Product Business Development        ,"[('banking-finance', 'retail-banking')]",,,           Salary provided                       ,          Permanent         ,['Job Scope งานด้านMarketing ช่วยคิดMarketing Strategy ในด้านต่างๆ ให้กับสายลูกค้าบุคคล สำหรับนำเสนอ Product และ Service ให้แก่ลูกค้า Bualuang Exclusive เช่น ด้านช่องทางการสื่อสารทางการตลาด / การทำ Promotion ต่างๆ เป็นต้นวิเคราะห์ข้อมูลการใช้บริการของลูกค้าBualuang Exclusive เพื่อนำมาพัฒนากลยุทธ์ทางการตลาดที่เหมาะสมกับลูกค้าเป้าหมายต่อไปงานด้านBusiness Developmentร่วมวางแผนและประสานงานกับทีมที่เกี่ยวข้องเพื่อพัฒนาคุณภาพกระบวนการทำงานในด้านต่างๆ ที่ทำให้เกิดประสิทธิภาพในการทำงานและให้บริการลูกค้ากลุ่มBualuang Exclusive มากยิ่งขึ้น'],"['จบป.ตรี สาขาวิชาด้านการตลาด, ธุรกิจ (หากจบป.โท ด้านMBA จะได้รับการพิจารณาเป็นพิเศษ)เนื่องจากต้องทำทั้งด้านการตลาดและด้านBusiness Developmentมีประสบการณ์ประมาณ5-10ปี ทำงานด้านการตลาดของธนาคารมาก่อน โดยเฉพาะดูแลProduct สำหรับกลุ่มลูกค้า Wealthใช้งาน Excelและ Powerpointได้ดีมีทักษะด้านการสื่อสาร ประสานงาน ความคิดสร้างสรรค์ ทักษะภาษาอังกฤษสถานที่ปฏิบัติงาน : สำนักงานใหญ่สีลมสามารถสอบถามข้อมูลเพิ่มเติมได้ที่คุณดวงกมล เบอร์ 02-6857854 ']","Job Scope งานด้านMarketing ช่วยคิดMarketing Strategy ในด้านต่างๆ ให้กับสายลูกค้าบุคคล สำหรับนำเสนอ Product และ Service ให้แก่ลูกค้า Bualuang Exclusive เช่น ด้านช่องทางการสื่อสารทางการตลาด / การทำ Promotion ต่างๆ เป็นต้นวิเคราะห์ข้อมูลการใช้บริการของลูกค้าBualuang Exclusive เพื่อนำมาพัฒนากลยุทธ์ทางการตลาดที่เหมาะสมกับลูกค้าเป้าหมายต่อไปงานด้านBusiness Developmentร่วมวางแผนและประสานงานกับทีมที่เกี่ยวข้องเพื่อพัฒนาคุณภาพกระบวนการทำงานในด้านต่างๆ ที่ทำให้เกิดประสิทธิภาพในการทำงานและให้บริการลูกค้ากลุ่มBualuang Exclusive มากยิ่งขึ้นQualificationจบป.ตรี สาขาวิชาด้านการตลาด, ธุรกิจ (หากจบป.โท ด้านMBA จะได้รับการพิจารณาเป็นพิเศษ)เนื่องจากต้องทำทั้งด้านการตลาดและด้านBusiness Developmentมีประสบการณ์ประมาณ5-10ปี ทำงานด้านการตลาดของธนาคารมาก่อน โดยเฉพาะดูแลProduct สำหรับกลุ่มลูกค้า Wealthใช้งาน Excelและ Powerpointได้ดีมีทักษะด้านการสื่อสาร ประสานงาน ความคิดสร้างสรรค์ ทักษะภาษาอังกฤษสถานที่ปฏิบัติงาน : สำนักงานใหญ่สีลมสามารถสอบถามข้อมูลเพิ่มเติมได้ที่คุณดวงกมล เบอร์ 02-6857854 "
         Bancassurance Product Development        ,"[('banking-finance', 'bancassurance')]",,,           Salary provided                       ,          Permanent         ,['Responsibility- วิเคราะห์ภาวะการณ์ตลาด คู่แข่ง พฤติกรรม และความต้องการของลูกค้าเพื่อกำหนดกลยุทธ์ในการพัฒนาผลิตภัณฑ์ออกสู่ตลาดให้เหมาะสมกับกลุ่มเป้าหมาย- ออกแบบผลิตใหม่ให้มีรายละเอียดเงื่อนไขความคุ้มครองของกรมธรรม์ (Policy Wording)ให้เป็นไปตามระเบียบของคปภ.- ปรับปรุงผลิตภัณฑ์เดิม โดยวางกลยุทธ์ด้านงบประมาณ ผลตอบแทน และกำไรของผลิตภัณฑ์ให้มีความสามารถในการแข่งขันกับตลาดเชิงรุกและรักษาสัดส่วนทางการตลาด- ประสานงานกับสายเทคโนโลยีของธนาคารและของบริษัทประกันในการพัฒนาระบบเพื่อรองรับการออกผลิตภัณฑ์- ประสานกับหน่วยงานที่เกี่ยวข้องในการออกผลิตภัณฑ์ โปรแกรมทางการตลาด และกระบวนการต่างๆให้เป็นไปตามกฎระเบียบ และนโยบายทั้งภายในและภายนอกธนาคาร- ติดตามและประเมินผลการตอบรับของลูกค้าเกี่ยวกับผลิตภัณฑ์ และบริการที่เกี่ยวข้องกับผลิตภัณฑ์นั้นๆและประสานงานหน่วยงานที่เกี่ยวข้องเพื่อปรับปรุงให้ดียิ่งขึ้น'],['- ปริญญาตรีหรือโทขึ้นไป สาขาคณิตศาสตร์ประกันภัย / บริหารธุรกิจ หรือสาขาอื่น ๆ ที่เกี่ยวข้อง- มีประสบการณ์ด้านการตลาด หรือผลิตภัณฑ์ประกันชีวิต / ประกันภัย ประมาณ 5 ปีขึ้นไป- มีทักษะด้านการสื่อสาร สื่อความคล่องแคล่ว เจรจาต่อรอง และมีทักษะการนำเสนอดีเยี่ยม- มีความรู้ในกฎระเบียบและข้อบังคับการประกอบธุรกิจประกันภัย / ประกันชีวิตสถานที่ปฏิบัติงาน: สำนักงานใหญ่สีลมสามารถสอบถามข้อมูลเพิ่มเติมได้ที่ คุณดวงกมล โทร 02-6857854 '],Responsibility- วิเคราะห์ภาวะการณ์ตลาด คู่แข่ง พฤติกรรม และความต้องการของลูกค้าเพื่อกำหนดกลยุทธ์ในการพัฒนาผลิตภัณฑ์ออกสู่ตลาดให้เหมาะสมกับกลุ่มเป้าหมาย- ออกแบบผลิตใหม่ให้มีรายละเอียดเงื่อนไขความคุ้มครองของกรมธรรม์ (Policy Wording)ให้เป็นไปตามระเบียบของคปภ.- ปรับปรุงผลิตภัณฑ์เดิม โดยวางกลยุทธ์ด้านงบประมาณ ผลตอบแทน และกำไรของผลิตภัณฑ์ให้มีความสามารถในการแข่งขันกับตลาดเชิงรุกและรักษาสัดส่วนทางการตลาด- ประสานงานกับสายเทคโนโลยีของธนาคารและของบริษัทประกันในการพัฒนาระบบเพื่อรองรับการออกผลิตภัณฑ์- ประสานกับหน่วยงานที่เกี่ยวข้องในการออกผลิตภัณฑ์ โปรแกรมทางการตลาด และกระบวนการต่างๆให้เป็นไปตามกฎระเบียบ และนโยบายทั้งภายในและภายนอกธนาคาร- ติดตามและประเมินผลการตอบรับของลูกค้าเกี่ยวกับผลิตภัณฑ์ และบริการที่เกี่ยวข้องกับผลิตภัณฑ์นั้นๆและประสานงานหน่วยงานที่เกี่ยวข้องเพื่อปรับปรุงให้ดียิ่งขึ้นQualification- ปริญญาตรีหรือโทขึ้นไป สาขาคณิตศาสตร์ประกันภัย / บริหารธุรกิจ หรือสาขาอื่น ๆ ที่เกี่ยวข้อง- มีประสบการณ์ด้านการตลาด หรือผลิตภัณฑ์ประกันชีวิต / ประกันภัย ประมาณ 5 ปีขึ้นไป- มีทักษะด้านการสื่อสาร สื่อความคล่องแคล่ว เจรจาต่อรอง และมีทักษะการนำเสนอดีเยี่ยม- มีความรู้ในกฎระเบียบและข้อบังคับการประกอบธุรกิจประกันภัย / ประกันชีวิตสถานที่ปฏิบัติงาน: สำนักงานใหญ่สีลมสามารถสอบถามข้อมูลเพิ่มเติมได้ที่ คุณดวงกมล โทร 02-6857854 
"         Assistant Finance & Accounting Manager/40,000-60,000 THB/Months Location: Map Ta Phut, Rayong        ","[('accounting', 'general-accounting'), ('banking-finance', 'corporate-finance'), ('banking-finance', 'others')]",            Senior level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Client’s business:A manufacture and sales of Chlorinated Polyvinyl Chloride (CPVC) Compound, and sales of PVA-PVB resin. The company's head office is in Bangkok. The CPVC Compound Manufacturing plant is in Rayong**If you have direct experience and requirements with our client please contact me 0831796330 (K.Norrapat)**Job descriptions:Supervise the day-to-day operation accounting team and verify all accounting entriesProviding consultation in relation to any accounting standard matters for corrective action and improvement.Review and prepare fixed assets physical countMonitor and control of the property/asset register and deprecationUnderstand all financial and accounting regulationsKeep up to date the changes and ensure compliance with regulationsPrepare document for monthly, quarterly and yearly closing activities, including the preparation of journal entries and account reconciliations.Handle full set of accounts including month-end closing and year-end audit activities.Any ad-hoc as requiredRequirement:Bachelor’s Degree in accountingMinimum 5 years' experience in Accounting with a multinational companyGood command of both spoken and written English *Equivalent TOEIC 600Strong computer skills, especially Microsoft Office (Word, Excel, PowerPoint)Knowledge in ISO 9001, 14001Knowledge in Inventory control, cost analysis, oversea reporting and package submissionAble to communicate in JapaneseExperience in chemical manufacturing34-43 years old.*All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our PrivacyPolicy,and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visitwww.kellyservices.co.thfor a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know.**********************************Kelly Services Staffing & Recruitment (Thailand) Co., Ltd.(A PERSOLKELLY Company)27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandContact Person:Norrapat (Shop)Tel:083-179-6330or 02-670-0505Email: Norrapat_taratonrattanakul @ kellyservices.co.th "
         Finance & Accounting Manager [SAP is required]        ,"[('accounting', 'general-accounting'), ('accounting', 'taxation'), ('banking-finance', 'corporate-finance')]",            Senior level           ,,"           THB90,000 - 120,000 /month (negotiable)                     ","          Full Time, Permanent         ",[],[],"Responsibilities:Responsible for overall Financial Accounting operation to ensure accuracy and timely management financial reporting and accounting closingTimely closing and preparation of monthly, quarterly and annual financial statements, consolidation, corporate tax return and ensure compliance with local regulations of the Revenue Department Prepare annual budget and analyze monthly performance VS budget, P&L analysis, intercompany reportReview and develop Standard Operating Procedures on a regular basis. Liaise with overseas finance team to standardize processes as appropriateMinimum of Bachelor’s Degree in Accounting, Finance, Business Administration or related fieldsAt least 7 years of professional working experience in finance/accounting role with few years in management level fromMultinational Manufacturing Good leadership skill, strong interpersonal skill, logical and analytical skill, mature, detail oriented, good team player, positive attitude with hands on personality, trustworthy and reliable Proficient in MS Office,SAP is required Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us or contactPARICHART_MNC AF TeamJAC International Recruitment Ltd.10F, Emporium Tower, 622, Soi 24, Sukhumvit Road, Klongton,Klongtoey, Bangkok 10110Tel: 02-261-8710 Fax: 02-664-9929 "
         Finance Planner and Analyst - Commercial Product        ,"[('accounting', 'general-accounting'), ('banking-finance', 'analysis'), ('banking-finance', 'others')]",            Senior level           ,,           Salary provided                       ,          Permanent         ,"[' Job Description:Developing and leading a high performing team and giving them opportunities to be their best.Forecasting and managing the budgets effectively.Following the business code of conduct and always acting with integrity and due diligence.Being responsible for the weekly, periodic, and quarterly reporting.Managing the rolling forecast.Handling financial planning and budgeting.Simplifying and improving performance reporting & forecasting eg. Finance transformation.Supporting investment tracking and analysis of key projects.Developing in partnership with DC/Supply Chain and other functions.']","['s:Bachelor’s or Master’s Degree in Accounting.At least 7-year experiences in management Accounting and Report, Accounting or related fieldsExperience in a retail business is a plus. ']"," Job Description:Developing and leading a high performing team and giving them opportunities to be their best.Forecasting and managing the budgets effectively.Following the business code of conduct and always acting with integrity and due diligence.Being responsible for the weekly, periodic, and quarterly reporting.Managing the rolling forecast.Handling financial planning and budgeting.Simplifying and improving performance reporting & forecasting eg. Finance transformation.Supporting investment tracking and analysis of key projects.Developing in partnership with DC/Supply Chain and other functions.Qualifications:Bachelor’s or Master’s Degree in Accounting.At least 7-year experiences in management Accounting and Report, Accounting or related fieldsExperience in a retail business is a plus. "
         Consultant / Manager - Strategy & Operations        ,"[('banking-finance', 'analysis'), ('professional-services', 'business-analysis-data-analysis'), ('professional-services', 'business-consultancy')]",            Senior level           ,            2 years experience           ,           Salary provided                       ,          Full Time         ,"['The Strategy & Operations team is part of the wider Transaction Advisory Services team at EY, which helps clients explore and develop strategic growth opportunities in existing and new markets. As a member of Strategy & Operations team, you will be responsible for delivering on projects in the areas of market entry strategy, commercial due diligence, business planning, operational assessment, and financial projection planning across a diverse set of clients.Main Responsibilities:Deliver on client projects by generating in-depth industry analysis, research, financial models, and reports/presentations tailored to the client’s requirementsPerform primary and secondary research using multiple sources, including publications, interviews with clients, market participants, customers, public agencies, etc. Assist in developing operational assessments of client’s financial and operational processes for due diligence, post-merger integration, carve-out, and operational improvement projects Conduct quantitative and qualitative analyses from commercial perspective (e.g., business strategy, customer segmentation, competitor analysis, forecasting)Develop and/or review business plans and pro-forma financial models with understanding of key assumptions and driversSupport on new business development opportunities including preparation of proposals, presentations, case studies, market analysis, etc.']","[""s:Bachelor's or Master's degree in Business Administration, Finance, Engineering, or related fieldAt least1 years of experience in management consulting, corporate strategy, operational consulting, business integration/carve-out or business developmentStrong logical reasoning and analytical skills, and ability to translate complex financial and operational data into meaningful insights Ability to build and review financial projectionsStrong interpersonal skills and ability to interact with clientsExcellent command of English and Thai both speaking and writingWe offer an attractive compensation and career opportunities to the successful candidate.All applications will be treated in strict confidence.We regret that only shortlisted candidates will be notified.Contact usBANGKOK EY33rd Floor, Lake Rajada Office Complex193/136-137 Rajadapisek RoadKlongtoey, Bangkok 10110 ThailandPhone: +66 2264 0777Fax: +66 2264 0789 90 ""]","The Strategy & Operations team is part of the wider Transaction Advisory Services team at EY, which helps clients explore and develop strategic growth opportunities in existing and new markets. As a member of Strategy & Operations team, you will be responsible for delivering on projects in the areas of market entry strategy, commercial due diligence, business planning, operational assessment, and financial projection planning across a diverse set of clients.Main Responsibilities:Deliver on client projects by generating in-depth industry analysis, research, financial models, and reports/presentations tailored to the client’s requirementsPerform primary and secondary research using multiple sources, including publications, interviews with clients, market participants, customers, public agencies, etc. Assist in developing operational assessments of client’s financial and operational processes for due diligence, post-merger integration, carve-out, and operational improvement projects Conduct quantitative and qualitative analyses from commercial perspective (e.g., business strategy, customer segmentation, competitor analysis, forecasting)Develop and/or review business plans and pro-forma financial models with understanding of key assumptions and driversSupport on new business development opportunities including preparation of proposals, presentations, case studies, market analysis, etc.Qualifications:Bachelor's or Master's degree in Business Administration, Finance, Engineering, or related fieldAt least1 years of experience in management consulting, corporate strategy, operational consulting, business integration/carve-out or business developmentStrong logical reasoning and analytical skills, and ability to translate complex financial and operational data into meaningful insights Ability to build and review financial projectionsStrong interpersonal skills and ability to interact with clientsExcellent command of English and Thai both speaking and writingWe offer an attractive compensation and career opportunities to the successful candidate.All applications will be treated in strict confidence.We regret that only shortlisted candidates will be notified.Contact usBANGKOK EY33rd Floor, Lake Rajada Office Complex193/136-137 Rajadapisek RoadKlongtoey, Bangkok 10110 ThailandPhone: +66 2264 0777Fax: +66 2264 0789 90 "
         Senior Consultant / Manager - Lead Advisory (M&A deals)        ,"[('banking-finance', 'analysis'), ('banking-finance', 'investment'), ('banking-finance', 'corporate-finance')]",            Senior level           ,            2 years experience           ,           Salary provided                       ,"          Contract, Full Time         ","['Our Transaction Advisory Services (TAS) team works with clients to manage their capital agenda to drive competitive advantage and increased returns. As part of a global team of 10,000 professionals in 100 countries you will advise clients on preserving, optimising, raising or investing capital. Major groups (or, as we call them, sub-service lines and competencies) within TAS include Mergers and Acquisition Services, Project Finance, Restructuring Services, Operational Transaction Services, Transaction Support, and Valuation and Business Modelling.Leveraging an extensive global network, our M&A team provides sector-focused advice on the sale process from strategic positioning to close, and we help execute acquisitions, alliances and mergers. As part of this team you may also advise C-suite executives and boards on evaluating strategic alternatives in the context of transactions.']","['s;Degrees in Finance, Economics or business related fieldsAt least3years experience for Senior level and7years experience for Managerin M&A deals, Corporate Finance,Investment Banking or Financial AdvisoryWork well in a dynamic environment and demanding situationsExcellent command of spoken and written bothThai and EnglishWe offer an attractive compensation and career opportunities to the successful candidate.All applications will be treated in strict confidence. We regret that only shortlisted candidates will be notifiedContact usBANGKOK EY33rd Floor, Lake Rajada Office Complex193/136-137 Rajadapisek RoadKlongtoey, Bangkok 10110 ThailandPhone: +66 2264 0777Fax: +66 2264 0789 90 ']","Our Transaction Advisory Services (TAS) team works with clients to manage their capital agenda to drive competitive advantage and increased returns. As part of a global team of 10,000 professionals in 100 countries you will advise clients on preserving, optimising, raising or investing capital. Major groups (or, as we call them, sub-service lines and competencies) within TAS include Mergers and Acquisition Services, Project Finance, Restructuring Services, Operational Transaction Services, Transaction Support, and Valuation and Business Modelling.Leveraging an extensive global network, our M&A team provides sector-focused advice on the sale process from strategic positioning to close, and we help execute acquisitions, alliances and mergers. As part of this team you may also advise C-suite executives and boards on evaluating strategic alternatives in the context of transactions.Qualifications;Degrees in Finance, Economics or business related fieldsAt least3years experience for Senior level and7years experience for Managerin M&A deals, Corporate Finance,Investment Banking or Financial AdvisoryWork well in a dynamic environment and demanding situationsExcellent command of spoken and written bothThai and EnglishWe offer an attractive compensation and career opportunities to the successful candidate.All applications will be treated in strict confidence. We regret that only shortlisted candidates will be notifiedContact usBANGKOK EY33rd Floor, Lake Rajada Office Complex193/136-137 Rajadapisek RoadKlongtoey, Bangkok 10110 ThailandPhone: +66 2264 0777Fax: +66 2264 0789 90 "
         Accounting Assistant Manager or Manager   (CPD)  /Automotive Manufacturing        ,"[('accounting', 'general-accounting'), ('banking-finance', 'corporate-finance')]",            Middle level           ,            5 years experience           ,           Salary negotiable                       ,          Permanent         ,"[""Accounting Assistant Manager   Industry   Japanese - Automotive Parts ManufacturingWorkplace  Samutprakan Plant---------------------------------------------------------------------Qualification: Thai nationalityAge 35 - 42 years old Bachelor degree in Accounting , finance , Costing from University  Holder CPD / CPA / CPF are all advantage Good English for business working is Mandatory At least 5 years in managerial Level record profile Working experienced from Automotive Parts Manufacturing Environment Working experienced from Factory Finance , Accounting, Costing, Budgeting/ PlanningKnows Excise tax for Automotive Knows IFRS, MRP/SAP Team Leader (Strong leadership) Strong analytical skills, hand-on operation, management skills Long service for Japanese Company with deeply Understand culture and System DON'T MISS A CHANCE TO JOIN WITH A WELL ESTABLISHED AUTOMOTIVE COMAPNY !If you have criteria/ ""]","[': Thai nationalityAge 35 - 42 years old Bachelor degree in Accounting , finance , Costing from University  Holder CPD / CPA / CPF are all advantage Good English for business working is Mandatory At least 5 years in managerial Level record profile Working experienced from Automotive Parts Manufacturing Environment Working experienced from Factory Finance , Accounting, Costing, Budgeting/ PlanningKnows Excise tax for Automotive Knows IFRS, MRP/SAP Team Leader (Strong leadership) Strong analytical skills, hand-on operation, management skills Long service for Japanese Company with deeply Understand culture and System DON\'T MISS A CHANCE TO JOIN WITH A WELL ESTABLISHED AUTOMOTIVE COMAPNY !If you have criteria/ Qualification mentioned above, YOU are invite to ""APPLY NOW""For more information or pre-interview , Please call 02 744 3100 ext 4304 / Kulnida ']","Accounting Assistant Manager   Industry   Japanese - Automotive Parts ManufacturingWorkplace  Samutprakan Plant---------------------------------------------------------------------Qualification: Thai nationalityAge 35 - 42 years old Bachelor degree in Accounting , finance , Costing from University  Holder CPD / CPA / CPF are all advantage Good English for business working is Mandatory At least 5 years in managerial Level record profile Working experienced from Automotive Parts Manufacturing Environment Working experienced from Factory Finance , Accounting, Costing, Budgeting/ PlanningKnows Excise tax for Automotive Knows IFRS, MRP/SAP Team Leader (Strong leadership) Strong analytical skills, hand-on operation, management skills Long service for Japanese Company with deeply Understand culture and System DON'T MISS A CHANCE TO JOIN WITH A WELL ESTABLISHED AUTOMOTIVE COMAPNY !If you have criteria/ Qualification mentioned above, YOU are invite to ""APPLY NOW""For more information or pre-interview , Please call 02 744 3100 ext 4304 / Kulnida "
         Accounting Manager (Costing)        ,"[('accounting', 'general-accounting'), ('accounting', 'others'), ('banking-finance', 'fund-management')]",            Senior level           ,,"           THB90,000 - 120,000 /month                     ",          Permanent         ,"[' Responsibilities:Reporting to the GM and MD (Japanese nationality-dotted line) and supervising 4 subordinates in BKK, and 12 subordinates at the paper mill factory in Prachinburi.Managing the full set of accounting activities to ensure compliance with generally accepted accounting principles, corporate policies, and external audits, including managing the accounts payable function, payroll function, monthly closing of accounts, and the preparation of reports in support of the financial statements.Reporting to, and working closely with the General Accounting Manager and Executive Vice President through the Managing Director & Reporting and others in the organization in relation to the analysis and reconciliation of accounts and in the development and implementation of accounting policies, procedures, and controls.The ideal candidate possesses leadership capabilities, solid operational and technical accounting background, and works proactively to drive results, is a self-starter, flexible, and has a high level of integrity and is action and goal-oriented in a fast-paced, team-oriented, collaborative environment.Managing the monthly financial close process, including ensuring all costs incurred are properly recorded, and, reviewing journal entries, account balance reconciliations, and report preparation.Participating in the ongoing development/establishment of accounting policies and procedures and operational strategies including the review and implementation of process and system changes.Continually focusing on improving system efficiencies and business practices.Collaborating with the external auditors to ensure successful audit results and compliance.Being responsible for the hierarchy and scalability in the chart of accounts and accuracy in the general ledger and financial statements, and having the ultimate authority over classification and the booking of all transactions.Working with the Audit, Tax, and Treasury department to ensure the overall coordination of all financial accounting activities.Reviewing account reconciliations and adjustments, and coordinating with concerned parties.Providing day-to-day financial support to achieve the financial objectives of the business.Actively reviewing and advising on Financial/Accounting processes.']","[""s:Female or Male.Age 38 - 42 years only, Thai nationality.Master's Degree in Accounting would be preferred, or a Bachelor’s Degree or higher in any related field.10+ years of experience in the whole scope of Accounting, Finance, Costing, AP, AR, GL from a Japanese manufacturer.Good command of English (spoken, written, reading, listening).Strong interpersonal skills.Problem-solving skills.Ability to work under high pressure. ""]"," Responsibilities:Reporting to the GM and MD (Japanese nationality-dotted line) and supervising 4 subordinates in BKK, and 12 subordinates at the paper mill factory in Prachinburi.Managing the full set of accounting activities to ensure compliance with generally accepted accounting principles, corporate policies, and external audits, including managing the accounts payable function, payroll function, monthly closing of accounts, and the preparation of reports in support of the financial statements.Reporting to, and working closely with the General Accounting Manager and Executive Vice President through the Managing Director & Reporting and others in the organization in relation to the analysis and reconciliation of accounts and in the development and implementation of accounting policies, procedures, and controls.The ideal candidate possesses leadership capabilities, solid operational and technical accounting background, and works proactively to drive results, is a self-starter, flexible, and has a high level of integrity and is action and goal-oriented in a fast-paced, team-oriented, collaborative environment.Managing the monthly financial close process, including ensuring all costs incurred are properly recorded, and, reviewing journal entries, account balance reconciliations, and report preparation.Participating in the ongoing development/establishment of accounting policies and procedures and operational strategies including the review and implementation of process and system changes.Continually focusing on improving system efficiencies and business practices.Collaborating with the external auditors to ensure successful audit results and compliance.Being responsible for the hierarchy and scalability in the chart of accounts and accuracy in the general ledger and financial statements, and having the ultimate authority over classification and the booking of all transactions.Working with the Audit, Tax, and Treasury department to ensure the overall coordination of all financial accounting activities.Reviewing account reconciliations and adjustments, and coordinating with concerned parties.Providing day-to-day financial support to achieve the financial objectives of the business.Actively reviewing and advising on Financial/Accounting processes.Qualifications:Female or Male.Age 38 - 42 years only, Thai nationality.Master's Degree in Accounting would be preferred, or a Bachelor’s Degree or higher in any related field.10+ years of experience in the whole scope of Accounting, Finance, Costing, AP, AR, GL from a Japanese manufacturer.Good command of English (spoken, written, reading, listening).Strong interpersonal skills.Problem-solving skills.Ability to work under high pressure. "
