job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         IoT Business Development & Customer Solution (Enterprise Business)         ,"[('transportation-logistics', 'others'), ('information-technology', 'programming-software-development'), ('information-technology', 'application-specialist-network')]",            Middle level           ,            8 years experience           ,           Salary negotiable                       ,"          Full Time, Permanent         ","[""IoT Customer Solution for Smart Property(1 Vacancy)Responsibilities• Review and verify designed functional and technical IoT solutions for enterprise customers as well as the elements of IoT solutions such as the platform, network APN, sensor devices, Cloud, API integration. • Review and approve the test of designed solutions. Collaborate with software developer team to develop applications to support IoT solutions.• Design and create data analytics solutions for customers.• Present complex solutions to customers.• Review and verify cost sheets to support pricing. Track performance of the team, solution quality, results and outcome.Qualifications• Deep knowledge and understanding of IoT Technology• Experience of managing team, solution architect, networks, IoT services, applications, IT, product development, and related fields.• Experience of in-house engineering/ IT to initiate,design, implement the IoT solution in real estates, city, logistics, transportation would be preferred.• Analytical skill, Innovative thinking, Outcome oriented, Problem solving skill, Customer experience perspective, IT solution design, Telecom network design,• Good command in English,• Good presentation skill, Good negotiation skill, Good numerical skillIoT Business Development for Transportation & Logistic(1 Vacancy)ResponsibilitiesEngage enterprise customers from property, transportation and logistics vertical industries as well as government departmentsas a domain expert inenergy efficiency in building estates or cities,logistics and transportations; to find out problems to be solved, explore ideas and business opportunities for IoT and other supporting products such as infrastructure (eg. Cloud, EDS) and connectivity Study Customer's business process in order to link back to how to solve Customer's problems and how to design IoT solutionWork with IoT Product and IoT Customer Solution teams to come up with a mix-and-match solution (on-the-shelf products and customized solution) that can solve Customer's problemConduct financial feasibility study together with Finance. Analyze risk and returnEnterprise Sales for IoT : Propose/negotiate business modeling, negotiate commercial terms, close dealsSales alliance - Local : Work with AIS Strategic Alliance Partners (eg. Huawei, Nokia, Cisco, Ericsson, NEC, TechM, Samsung, etc.) on local IoT business opportunitiesStudy technologies that will support IoTDesign IoT solution""]","[""s• Deep knowledge and understanding of IoT Technology• Experience of managing team, solution architect, networks, IoT services, applications, IT, product development, and related fields.• Experience of in-house engineering/ IT to initiate,design, implement the IoT solution in real estates, city, logistics, transportation would be preferred.• Analytical skill, Innovative thinking, Outcome oriented, Problem solving skill, Customer experience perspective, IT solution design, Telecom network design,• Good command in English,• Good presentation skill, Good negotiation skill, Good numerical skillIoT Business Development for Transportation & Logistic(1 Vacancy)ResponsibilitiesEngage enterprise customers from property, transportation and logistics vertical industries as well as government departmentsas a domain expert inenergy efficiency in building estates or cities,logistics and transportations; to find out problems to be solved, explore ideas and business opportunities for IoT and other supporting products such as infrastructure (eg. Cloud, EDS) and connectivity Study Customer's business process in order to link back to how to solve Customer's problems and how to design IoT solutionWork with IoT Product and IoT Customer Solution teams to come up with a mix-and-match solution (on-the-shelf products and customized solution) that can solve Customer's problemConduct financial feasibility study together with Finance. Analyze risk and returnEnterprise Sales for IoT : Propose/negotiate business modeling, negotiate commercial terms, close dealsSales alliance - Local : Work with AIS Strategic Alliance Partners (eg. Huawei, Nokia, Cisco, Ericsson, NEC, TechM, Samsung, etc.) on local IoT business opportunitiesStudy technologies that will support IoTDesign IoT solutionQualificationsA deep understanding of key IoT concepts and technologiesAble to work with Solution Architects, develop reference architectures, partnerships, and sales playbooks focused on how IoT can solve key business challenges for the industry.Solid enterprise negotiation skills, and business and financial acumenSelf-starter with entrepreneurial mindset but can work dynamically in a group setting.Experience with cloud technologies and machine learningIndustry and technical knowledge across IoT, sensors, AI/ML, Data Center, platforms and software.Good knowledge in IoT field (Sensors, platform)Proven working experience as a business development, sales executive or a relevant roleProven sales track recordExperience in customer support is a plusProficiency in MS OfficeProficiency in EnglishIoT Market knowledgeTime management and planning skillsExperiece of inhouse engineering/ IT to explore and design the IoT innovation and technology in real estates, city, logistics, transportation would be preferred.Industry Experience in one of the target industries: Utilities and Energy, Engineering and Construction, Smart Cities, Logistics & TransportationStrong verbal and written English/Thai communication skills are a must ""]","IoT Customer Solution for Smart Property(1 Vacancy)Responsibilities• Review and verify designed functional and technical IoT solutions for enterprise customers as well as the elements of IoT solutions such as the platform, network APN, sensor devices, Cloud, API integration. • Review and approve the test of designed solutions. Collaborate with software developer team to develop applications to support IoT solutions.• Design and create data analytics solutions for customers.• Present complex solutions to customers.• Review and verify cost sheets to support pricing. Track performance of the team, solution quality, results and outcome.Qualifications• Deep knowledge and understanding of IoT Technology• Experience of managing team, solution architect, networks, IoT services, applications, IT, product development, and related fields.• Experience of in-house engineering/ IT to initiate,design, implement the IoT solution in real estates, city, logistics, transportation would be preferred.• Analytical skill, Innovative thinking, Outcome oriented, Problem solving skill, Customer experience perspective, IT solution design, Telecom network design,• Good command in English,• Good presentation skill, Good negotiation skill, Good numerical skillIoT Business Development for Transportation & Logistic(1 Vacancy)ResponsibilitiesEngage enterprise customers from property, transportation and logistics vertical industries as well as government departmentsas a domain expert inenergy efficiency in building estates or cities,logistics and transportations; to find out problems to be solved, explore ideas and business opportunities for IoT and other supporting products such as infrastructure (eg. Cloud, EDS) and connectivity Study Customer's business process in order to link back to how to solve Customer's problems and how to design IoT solutionWork with IoT Product and IoT Customer Solution teams to come up with a mix-and-match solution (on-the-shelf products and customized solution) that can solve Customer's problemConduct financial feasibility study together with Finance. Analyze risk and returnEnterprise Sales for IoT : Propose/negotiate business modeling, negotiate commercial terms, close dealsSales alliance - Local : Work with AIS Strategic Alliance Partners (eg. Huawei, Nokia, Cisco, Ericsson, NEC, TechM, Samsung, etc.) on local IoT business opportunitiesStudy technologies that will support IoTDesign IoT solutionQualificationsA deep understanding of key IoT concepts and technologiesAble to work with Solution Architects, develop reference architectures, partnerships, and sales playbooks focused on how IoT can solve key business challenges for the industry.Solid enterprise negotiation skills, and business and financial acumenSelf-starter with entrepreneurial mindset but can work dynamically in a group setting.Experience with cloud technologies and machine learningIndustry and technical knowledge across IoT, sensors, AI/ML, Data Center, platforms and software.Good knowledge in IoT field (Sensors, platform)Proven working experience as a business development, sales executive or a relevant roleProven sales track recordExperience in customer support is a plusProficiency in MS OfficeProficiency in EnglishIoT Market knowledgeTime management and planning skillsExperiece of inhouse engineering/ IT to explore and design the IoT innovation and technology in real estates, city, logistics, transportation would be preferred.Industry Experience in one of the target industries: Utilities and Energy, Engineering and Construction, Smart Cities, Logistics & TransportationStrong verbal and written English/Thai communication skills are a must "
         Purchasing Supervisor         ,"[('merchandising-purchasing', 'merchandising-others'), ('merchandising-purchasing', 'procurement-purchasing-sourcing'), ('transportation-logistics', 'export-import')]",            Middle level           ,            5 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Duty and ResponsibilityManage and control all of the procurement activity such as Issue order, follow up, send order etc with oversea suppliers and relevant domestic suppliers.Lead and Co-operate with Purchasing Manager and DPI regarding to sourcing activities.Finding possibility and Co-operate with Purchasing Manager regarding price negotiation plan.Delivery control with suppliers.Solve all the purchasing issue with supplier such as delivery, quality, etc.Lead and co-operate to Working New Project with all stakeholder.Lead and co-operate on any update such as specification, raw material with supplier and all stakeholder.Purchasing report.Evaluation Supplier.Prepare all concerned document for add new supplier in AVLPrepare all concerned document for agreement.Control Price on system.Building up and maintain a relationship with suppliers']","['Education : Bachelor degree in Engineer, BusinessEnglish language proficiency : TOEIC 550Computer skill : Word, ExcelKnowledge on Medical BusinessWorking experience : 5 years in Procurement, Price analysis and Negotiation, sourcingPeters Surgical International Co., Ltd.227 Ladkrabang Industrial EPZ Zone 3,Chalongkrung Road, Lamplatew,Ladkrabang, Bangkok 10520 ']","Duty and ResponsibilityManage and control all of the procurement activity such as Issue order, follow up, send order etc with oversea suppliers and relevant domestic suppliers.Lead and Co-operate with Purchasing Manager and DPI regarding to sourcing activities.Finding possibility and Co-operate with Purchasing Manager regarding price negotiation plan.Delivery control with suppliers.Solve all the purchasing issue with supplier such as delivery, quality, etc.Lead and co-operate to Working New Project with all stakeholder.Lead and co-operate on any update such as specification, raw material with supplier and all stakeholder.Purchasing report.Evaluation Supplier.Prepare all concerned document for add new supplier in AVLPrepare all concerned document for agreement.Control Price on system.Building up and maintain a relationship with suppliersQualificationEducation : Bachelor degree in Engineer, BusinessEnglish language proficiency : TOEIC 550Computer skill : Word, ExcelKnowledge on Medical BusinessWorking experience : 5 years in Procurement, Price analysis and Negotiation, sourcingPeters Surgical International Co., Ltd.227 Ladkrabang Industrial EPZ Zone 3,Chalongkrung Road, Lamplatew,Ladkrabang, Bangkok 10520 "
,"[('transportation-logistics', 'export-import')]",Middle,5 years,"THB30,000 - 55,000 /month (negotiable) ","Full Time, Permanent","[' Job DescriptionsCreating documents related to Import procedures.- Prepare and follow up all import documents such as Commercial invoice, Bill of lading (B/L), Packing List, Certificate of origin, Form E, Form D ,Form AK and other related documents.- Co-ordinate international trading with oversea suppliers.- Contact to supplier in order to follow up import documentation.- Co-ordinate with vendors to make to correct shipping mark and shipping document.- Planning shipment and coordinate with other departments for coming shipment.- Coordinate with Shipping agent to ensure Smooth clearance service in a timely and accurate ,check and confirm HS Code, Customs Duty and Tax in draft import and export formality.- Ensure and monitor the customs clearance to be in compliance with laws and regulations.']","['s1. Male or female, age 30-452. At Least 5 years’ experience in Import/Export industrial.3. Bachelor or Master Degree in Logistics, International Business Management, Business Administration, Economic or any related field.4. Knowledge of general freight forwarding terms and standards.5. Good command of spoken and written English6. Organized and hands-on person with great attention to details7. Smooth communication and negotiation skills both inside and overseas.  ']"," Job DescriptionsCreating documents related to Import procedures.- Prepare and follow up all import documents such as Commercial invoice, Bill of lading (B/L), Packing List, Certificate of origin, Form E, Form D ,Form AK and other related documents.- Co-ordinate international trading with oversea suppliers.- Contact to supplier in order to follow up import documentation.- Co-ordinate with vendors to make to correct shipping mark and shipping document.- Planning shipment and coordinate with other departments for coming shipment.- Coordinate with Shipping agent to ensure Smooth clearance service in a timely and accurate ,check and confirm HS Code, Customs Duty and Tax in draft import and export formality.- Ensure and monitor the customs clearance to be in compliance with laws and regulations.Qualifications1. Male or female, age 30-452. At Least 5 years’ experience in Import/Export industrial.3. Bachelor or Master Degree in Logistics, International Business Management, Business Administration, Economic or any related field.4. Knowledge of general freight forwarding terms and standards.5. Good command of spoken and written English6. Organized and hands-on person with great attention to details7. Smooth communication and negotiation skills both inside and overseas.  "
,"[('sales-cs-business-devpt', 'business-development'), ('transportation-logistics', 'freight-forwarding'), ('sales-cs-business-devpt', 'channel-distribution')]",Entry Level,2 years,Salary negotiable  ,"Full Time, Permanent",[' '],"['s:Good command in reading and writing EnglishSelf-motivated, Service minded, responsible and able to work in a teamAbility to operate of Computer PC effectively (PowerPoint is advantage)2-5 years’ experience in Sea freight & Air FreightMale/FemaleWICE Logistics Public Company Limited88/8 Nonsee Road,Chong-Nonsee, Yannawa,Bangkok 10120  ']"," Qualifications:Good command in reading and writing EnglishSelf-motivated, Service minded, responsible and able to work in a teamAbility to operate of Computer PC effectively (PowerPoint is advantage)2-5 years’ experience in Sea freight & Air FreightMale/FemaleWICE Logistics Public Company Limited88/8 Nonsee Road,Chong-Nonsee, Yannawa,Bangkok 10120  "
,"[('transportation-logistics', 'others'), ('others', 'others')]",Entry Level,N/A,Salary provided  ,"Full Time, Permanent",[],[], หน้าที่ความรับผิดชอบขับรถส่วนกลางคุณสมบัติของผู้สมัคร เพศชาย สัญชาติไทยอายุ 25 ปีขึ้นไปไม่จำกัดวุฒิการศึกษามีประสบการณ์ทำงานเป็นคนขับรถส่วนกลาง ขับรถผู้บริหารชาวต่างชาติสามารถขับรถยนต์ไปต่างจังหวัดได้สามารถทำงานล่วงเวลาได้บริษัท ซัมซุง เอ็นจิเนียริ่ง (ประเทศไทย) จำกัดเลขที่ 1 อาคารเอ็มไพร์ ทาวเวอร์ ชั้น 37ถนนสาทรใต้ แขวงยานนาวา เขตสาทรกรุงเทพมหานคร 10120  
,"[('transportation-logistics', 'inventory-warehousing'), ('transportation-logistics', 'shipping')]",Entry Level,N/A,Salary negotiable  ,"Full Time, Permanent",[],[], คุณสมบัติที่ต้องการจัดหาสินค้า ติดต่อซับพลายเออร์ เปรียบเทียบราคาประสานงานกับส่วนงานต่างๆตรวจสอบสินค้าแพ็คสินค้าจัดเตรียมเพื่อขนส่งสามาถทำงาน 6 วัน/สัปดาห์ได้สถานที่ปฏิบัติงาน : พัฒนาการ 33/35  
,"[('transportation-logistics', 'inventory-warehousing')]",Entry Level,N/A,Salary provided  ,"Full Time, Permanent",[],[]," หน้าที่เคลื่อนย้ายสินค้า หรือแพ็คสินค้าส่งออกเช็คสต๊อคสินค้า จัดสินค้าตามออเดอร์ลูกค้าจัดเก็บสินค้าให้ตรงตามสต๊อคปฏิบัติงานอื่น ๆ ตามที่ได้รับมอบหมายคุณสมบัติไม่จำกัดวุฒิการศึกษาไม่ต้องมีประสบการณ์ มีทีมงานสอนงานให้เพศชาย หญิง อายุ18ปี ขึ้นไปมีความรับผิดขอบสูงและสามารถปรับตัวเข้ากับการทำงานได้ดีร่างกายแข็งแรง สามารถยกของหนักได้สามารถทำงานเป็นกะได้สวัสดิการค่าแรง360 บาท ต่อวัน (ทำงาน6 วัน แบบเข้ากะ)เบี้ยขยัน2,500 บาท ต่อ เดือนโอที วันละ3ชั่วโมง (67.50 บาท ต่อชั่วโมง)เงินเดือนออกทุกสิ้นเดือนอาหารฟรี1 มื้อ (กาแฟ โอวัลติน ฟรี)เงินเลิกล่วงหน้า2,000บาท ต่อเดือน (ทุกวันที่15ของทุกเดือน)ประกันสัมคม และ อื่น ๆเอกสารในการสมัตรงานสำเนาบัตรประจำตัวประชาชนสำเนาทะเบียนบ้านสำเนาหน้าแรกสมุดบัญชีธนาคารกรุงเทพ(สามารถกรอกประวัติส่วนตัวที่บริษัทได้)สนใจติดต่อบริษัท ชิลินโด จำกัด242 / 9หมู่6 ต. บางเพรียง อ. บางบ่อ จ. สมุทรปราการ10560เบอร์ติดต่อโทรคุณตาล061 864 7373คุณลูกแก้ว093 139 8696  "
,"[('transportation-logistics', 'others'), ('transportation-logistics', 'inventory-warehousing')]",Entry Level,2 years,Salary provided  ,"Full Time, Permanent",[' หนา้ที่และความรับผิดชอบ (Duties and Responsibility)ควบคุมดูแลงบประมาณของฝ่าย/เงินสดย่อยการควบคุมดูแลงานของ Outsource ทำความสะอาดดูแลและประสานงานซ่อมบำรุง อาคารสถานที่ อุปกรณ์ เครื่องมือจัดหาอุปกรณ์เครื่องมือเครื่องใช้ ตามที่ร้องขอและstock อุปโภค บริโภคติดตามแผนและ KPI ของฝ่ายตามกำหนดประสานงานการจ่ายค่าจ้างพนง.รายวัน และการเบิกจ่าย งานเอกสาร สัญญา รายงาน / อื่นๆคุณสมบัติตำแหน่ง ('],"['s)เพศ ชาย/หญิงอำยุ 25-35 ปีวุฒิการศึกษา ปริญญาตรี สาขาโลจิสติกส์ หรือสาขาที่เกี่ยวข้องประสบการณ์ 2 ปีขึ้นไป ด้าน ดูแลธุรการคลังสินค้าความสามารถ ใช้โปรแกรม Microsoft Office ได้ โดยเฉพาะ Power point ได้เป็นอย่างดีเงินเดือน: 15,000 บาท (สามารถต่อรองได้)สวัสดิการทำงานสัปดาห์ละ 5 วันสิทธิการเบิกค่าทันตกรรมประกันชีวิตประกันสุขภาพ  ']"," หนา้ที่และความรับผิดชอบ (Duties and Responsibility)ควบคุมดูแลงบประมาณของฝ่าย/เงินสดย่อยการควบคุมดูแลงานของ Outsource ทำความสะอาดดูแลและประสานงานซ่อมบำรุง อาคารสถานที่ อุปกรณ์ เครื่องมือจัดหาอุปกรณ์เครื่องมือเครื่องใช้ ตามที่ร้องขอและstock อุปโภค บริโภคติดตามแผนและ KPI ของฝ่ายตามกำหนดประสานงานการจ่ายค่าจ้างพนง.รายวัน และการเบิกจ่าย งานเอกสาร สัญญา รายงาน / อื่นๆคุณสมบัติตำแหน่ง (Qualifications)เพศ ชาย/หญิงอำยุ 25-35 ปีวุฒิการศึกษา ปริญญาตรี สาขาโลจิสติกส์ หรือสาขาที่เกี่ยวข้องประสบการณ์ 2 ปีขึ้นไป ด้าน ดูแลธุรการคลังสินค้าความสามารถ ใช้โปรแกรม Microsoft Office ได้ โดยเฉพาะ Power point ได้เป็นอย่างดีเงินเดือน: 15,000 บาท (สามารถต่อรองได้)สวัสดิการทำงานสัปดาห์ละ 5 วันสิทธิการเบิกค่าทันตกรรมประกันชีวิตประกันสุขภาพ  "
         Air Customs Clearance Manager        ,"[('transportation-logistics', 'others'), ('transportation-logistics', 'freight-forwarding'), ('transportation-logistics', 'export-import')]",            Senior level           ,,"           THB90,000 - 160,000 /month                     ",          Permanent         ,[],[]," Essential Duties and Responsibilities:Performing and implementing all custom clearance activities such as following upcoming shipment, documents transactions and day-to-day related activities in accordance with the objectives, policies and procedures.Participating in implementing the anticipated plans and programs as per the set goals to ensure internal work development and productivity increase.Participating in the development of the Customs Clearance Section's work plan and preparing work schedules and expediting workflow to improve the efficiency of the Customs Clearance Section.Suggesting plans and programs that strive to improve the effectiveness of the Customs Clearance Section.Following up with the operation department and clients for the reception of the complete set of shipping documents for customs clearance purposes, and ensure its compliance with Thailand Customs regulations and exemption lists requirements.Following up with the freight forwarders, couriers and shipping lines for freight quotations and price lists for inbound and outbound shipments.Following up shipments and documents with the freight forwarders and shipping lines.Following up with the transporter(s) to ensure on-time & complete delivery of cleared shipments.Keeping records of all demurrages, detentions, etc. and follow up with the concerned buyers for settlements and implements preventive actions to avoid customs penalties.Examining invoices and shipping manifests for conformity to tariff and customs regulations.Preparing periodic reports with respect to Customs Clearance Section's activities and achievements.Having a complete knowledge to prepare and confirmed all import permits from the Ministry of Internal Affairs and General Safety and Security and all import custom exemption documents, formats and formalities.Verifying the delivery of the imported product, once cleared, from the sea to our designated warehouses.Performing other duties related to the job as assigned by VP.Job Requirements:Previous experience is required at least 5-8 years in the same position.Extensive knowledge of import procedures.Proficient in the use of Microsoft Office.Exceptional organizational and time management skills with high attention to detail.Ability to work independently and multi-task in a high-volume, fast-paced environment.Excellent communication skills.Good presentation skills.Problem-solving skills. "
         Operations Manager        ,[],            Senior level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[],[]," A global leading logistics company is looking for an Operations Manager (x1 vacancy) to be based in Rayong to support the expanding of the business for all operations processes. About the Operations Manager Role:Reporting to Site Manager, you will be responsible for all operations processes. You will have the opportunity to lead operations activities in various categories. You can enjoy benefits such as medical allowance and provident fund for this role.Key Responsibilities:To achieve operation plan under responsible business unitResponsible to manage team to achieve KPI targetsReview and manage DC operationsBe representative to clients for general operations and troubleshooting issuesThe successful Operations Manager will possess at least five to eight years' experience in operations management in a logistics environment.  Key Requirements:Bachelor Degree in Logistics, Supply Chain Management or related fieldExperience in FMCG or F&B business is a plusAbility to communicate well at all level with leadership characteristicCan work well under pressure with tight deadlineThis organisation is still growing rapidly and has become one of the preferred suppliers in the industry. If you are a dynamic and proactive person, this organisation welcomes you and your ideas. If you are a talented and focused currently seeking the right opportunity to take your career forward, this Operations Manager job is the role for you. You will be a part of a forward-thinking company that values innovation and progressive mindset.Apply today or call me to discuss this new opportunity.Robert Walters Recruitment (Thailand) LimitedRecruitment License No.: น. 1188 / 2551 "
         Warehouse Admin (Chinese Speaking)        ,"[('transportation-logistics', 'others'), ('transportation-logistics', 'inventory-warehousing')]",            Entry Level           ,,           Salary provided                       ,"          Full Time, Permanent         ",[''],"[""s:Male, Thai nationalityBachelor's degree in Transportation, Logistics, Chinese or related fieldFresh graduated are welcomeHave experience with Retail company is preferred.Good English and Chinese commandHighly interested in learning new thing.Flexible to work as day shift and night shift, both at office & warehouseCar & Driving license are required.Job detail:Order and ensure all working process meet requirementPrint and delivery ASN and picking list; Daily print-out ASN for supplier inbound and also print out GRN for supplier signature confirmation.Print and delivery ASN and picking list; Daily print-out picking list and delivery to shift leader before sorting process.Daily Counting; Daily print-out counting task to worker, and fune-tuning BIN location and sku attribute.Replenishment order printing; Responsible for system replenish task, print replenish order to worker, and measure replenish tasks is complete on-time.Allocation Abnormalities Resolve; Responsible to resolve any abnormal cases during sorting process including sku shortage, hardware and software troubleshooting. ""]","Qualifications:Male, Thai nationalityBachelor's degree in Transportation, Logistics, Chinese or related fieldFresh graduated are welcomeHave experience with Retail company is preferred.Good English and Chinese commandHighly interested in learning new thing.Flexible to work as day shift and night shift, both at office & warehouseCar & Driving license are required.Job detail:Order and ensure all working process meet requirementPrint and delivery ASN and picking list; Daily print-out ASN for supplier inbound and also print out GRN for supplier signature confirmation.Print and delivery ASN and picking list; Daily print-out picking list and delivery to shift leader before sorting process.Daily Counting; Daily print-out counting task to worker, and fune-tuning BIN location and sku attribute.Replenishment order printing; Responsible for system replenish task, print replenish order to worker, and measure replenish tasks is complete on-time.Allocation Abnormalities Resolve; Responsible to resolve any abnormal cases during sorting process including sku shortage, hardware and software troubleshooting. "
         Sales Executive (Logistics & Freight)/ออฟฟิศศรีนครินทร์/มีรถส่วนตัว/ติดต่อณัฐา 089-2068341         ,"[('transportation-logistics', 'shipping'), ('sales-cs-business-devpt', 'account-servicing'), ('transportation-logistics', 'export-import')]",,            3 years experience           ,           Salary negotiable                       ,          Full Time         ,[],[],"Job Description- Complete the sales targets set by the company and carry out sales work in this industry in a planned manner- Develop new customers, establish perfect customer information, and complete relevant sales reports- Maintain good relationship with the existing customers and promote long-term and stable cooperative relations between customers and the company- Responsible for the customer's accounts receivable recovery in accordance to the time period of collection set by the company- Participate in sales meetings or organized training of company- Pay visit to the customer regularly, collect customer feedback, complaints and other information, and forward it to relevant departments in order to improve service quality- Establish a good relationship with customers to maintain corporate imageJob Requirement- University degree or above, preferably shipping or international trade related majors- Excellent written and verbal communication skills in English (proficiency in Mandarin will be added as advantage)- Able to withstand pressure and work in a team- Hard working and with strong communication skills, ability to cope with challenges- Priority will be given to those with sales experience or experience in ocean freight and air freight "
         Field Sales Executive (Freight Forwarding) - Hadyai Office        ,"[('transportation-logistics', 'freight-forwarding'), ('sales-cs-business-devpt', 'channel-distribution'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Entry Level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job Responsibilities:-To achieve the assigned turnover, GP and certain product volumes.Explore new business opportunities in the market in order to acquire new customers.Identify target customers, analyze their business needs and make appropriate proposal.Developing and maintaining business at his/her own sales territory through value added services.Prepare the monthly sales cycle planning based on the assigned individual targets.Completion of Twins and regular update (Preplan, Contact Report, Offer, Pipeline and Sales Lead)Maintain customer profile and re-new quotation if rates are expired.Achieve DSO according to company target.Generate own sales leads through customers referral.Other responsibilities as per Sales Manager assignment.']","[':-Bachelor’s degree or higher in any fieldsAge not over 35 years old0-3 years’ experience of Sales in Freight Forwarding businessGood command of EnglishStrong selling skill and problem solving skillHave own car and driver license We will consider English language resumes onlySchenker offers a wide range of career opportunities within our organization, in Thailand or abroad. The salary and bonus programmes are attractive and all other benefits (medical insurance, provident fund etc) usually offered by international companies are available here too. All salaries are paid 13 times and a results related bonus of up to 2 months salary is paid in addition each year.HUMAN RESOURCES DEPARTMENT SCHENKER (THAI) LTD.3388/54-61, 66-67 Sirinrat Building 16 th- 19 thFloor, Rama IV Road,Klongton, Klongtoey, Bangkok 10110 “APPLICATION” on the envelopeWebsite:www.schenker.co.th ;www.schenker.com ']","Job Responsibilities:-To achieve the assigned turnover, GP and certain product volumes.Explore new business opportunities in the market in order to acquire new customers.Identify target customers, analyze their business needs and make appropriate proposal.Developing and maintaining business at his/her own sales territory through value added services.Prepare the monthly sales cycle planning based on the assigned individual targets.Completion of Twins and regular update (Preplan, Contact Report, Offer, Pipeline and Sales Lead)Maintain customer profile and re-new quotation if rates are expired.Achieve DSO according to company target.Generate own sales leads through customers referral.Other responsibilities as per Sales Manager assignment.Qualification:-Bachelor’s degree or higher in any fieldsAge not over 35 years old0-3 years’ experience of Sales in Freight Forwarding businessGood command of EnglishStrong selling skill and problem solving skillHave own car and driver license We will consider English language resumes onlySchenker offers a wide range of career opportunities within our organization, in Thailand or abroad. The salary and bonus programmes are attractive and all other benefits (medical insurance, provident fund etc) usually offered by international companies are available here too. All salaries are paid 13 times and a results related bonus of up to 2 months salary is paid in addition each year.HUMAN RESOURCES DEPARTMENT SCHENKER (THAI) LTD.3388/54-61, 66-67 Sirinrat Building 16 th- 19 thFloor, Rama IV Road,Klongton, Klongtoey, Bangkok 10110 “APPLICATION” on the envelopeWebsite:www.schenker.co.th ;www.schenker.com "
"         Production Control Manager  // 45,000 - 50,000 THB // Japanese Manufacturing @ Bangpoo        ","[('engineering', 'manufacturing-production'), ('transportation-logistics', 'inventory-warehousing'), ('merchandising-purchasing', 'garment')]",            Senior level           ,            10 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Production Control ManagerTotal 40,000 - 50,000 THBJapanese Manufacturing Company@Bangpoo, Samutprakarn----------------------------------------------------------------------------------------------Position:          Production Control ManagerNature Business:   Japanese Manufacturing CompanyBasic Salary:       45,000 - 50,000 THB (Depends on experience & skill)Working Location: Bangpoo, SamutprakarnWorking Hours:     Mon - Fri (08:30 - 17:30)Job Description:Manage delivery date(Coordinate with line team & sales team)Manage stock control(Order materials and plan purchasing schedules)Coordinate and arrange manufacturing schedulesFind problems in procedures and improve itMake plan to produce productsImplement Backbone system and make it useful(ex.G1 or G4)Issue reports in production achievements, stocks and deliveryManage and coordinate with suppliers for sales meetings with them']","[""s:Thai,MaleOnly, age 40 - 45 years old Bachelor's degree in any related Over 10 years experience as Production control at senior level in textile company will be preferablyMust have experience insupervisestaff around 10 person Good command in EnglishService mind, Safety awareness, able to work underpressureInterested candidates are invited to write in with full resume (MS Word only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person:Ms.Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaOnly shortlist candidates will be contact ""]","Production Control ManagerTotal 40,000 - 50,000 THBJapanese Manufacturing Company@Bangpoo, Samutprakarn----------------------------------------------------------------------------------------------Position:          Production Control ManagerNature Business:   Japanese Manufacturing CompanyBasic Salary:       45,000 - 50,000 THB (Depends on experience & skill)Working Location: Bangpoo, SamutprakarnWorking Hours:     Mon - Fri (08:30 - 17:30)Job Description:Manage delivery date(Coordinate with line team & sales team)Manage stock control(Order materials and plan purchasing schedules)Coordinate and arrange manufacturing schedulesFind problems in procedures and improve itMake plan to produce productsImplement Backbone system and make it useful(ex.G1 or G4)Issue reports in production achievements, stocks and deliveryManage and coordinate with suppliers for sales meetings with themQualifications:Thai,MaleOnly, age 40 - 45 years old Bachelor's degree in any related Over 10 years experience as Production control at senior level in textile company will be preferablyMust have experience insupervisestaff around 10 person Good command in EnglishService mind, Safety awareness, able to work underpressureInterested candidates are invited to write in with full resume (MS Word only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person:Ms.Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaOnly shortlist candidates will be contact "
